236.203125,0.671875
236.843750,0.640625
237.531250,0.687500
238.203125,0.671875
238.875000,0.671875
239.515625,0.640625
240.109375,0.593750
240.734375,0.625000
241.390625,0.656250
242.109375,0.718750
242.843750,0.734375
243.515625,0.671875
244.187500,0.671875
244.875000,0.687500
245.593750,0.718750
246.328125,0.734375
247.000000,0.671875
247.609375,0.609375
248.218750,0.609375
271.343750,0.671875
272.000000,0.656250
272.656250,0.656250
273.343750,0.687500
282.828125,0.718750
283.500000,0.671875
284.156250,0.656250
284.781250,0.625000
285.406250,0.625000
286.031250,0.625000
286.625000,0.593750
287.203125,0.578125
287.765625,0.562500
288.359375,0.593750
288.937500,0.578125
289.546875,0.609375
290.140625,0.593750
290.718750,0.578125
291.296875,0.578125
291.921875,0.625000
292.609375,0.687500
293.296875,0.687500
293.937500,0.640625
294.562500,0.625000
295.171875,0.609375
295.812500,0.640625
296.437500,0.625000
297.062500,0.625000
297.671875,0.609375
298.250000,0.578125
298.828125,0.578125
299.421875,0.593750
300.046875,0.625000
300.687500,0.640625
301.312500,0.625000
301.906250,0.593750
302.500000,0.593750
303.109375,0.609375
303.750000,0.640625
304.453125,0.703125
305.187500,0.734375
305.843750,0.656250
306.453125,0.609375
307.046875,0.593750
307.656250,0.609375
308.265625,0.609375
308.921875,0.656250
309.578125,0.656250
310.234375,0.656250
310.859375,0.625000
311.453125,0.593750
312.046875,0.593750
312.671875,0.625000
313.359375,0.687500
314.156250,0.796875
314.968750,0.812500
315.687500,0.718750
316.328125,0.640625
316.937500,0.609375
317.562500,0.625000
318.218750,0.656250
318.937500,0.718750
319.703125,0.765625
320.406250,0.703125
321.062500,0.656250
321.750000,0.687500
322.484375,0.734375
323.218750,0.734375
323.906250,0.687500
324.546875,0.640625
325.171875,0.625000
325.843750,0.671875
326.671875,0.828125
327.484375,0.812500
328.250000,0.765625
328.937500,0.687500
329.578125,0.640625
330.234375,0.656250
330.890625,0.656250
331.578125,0.687500
332.250000,0.671875
332.921875,0.671875
333.625000,0.703125
334.406250,0.781250
335.203125,0.796875
335.968750,0.765625
336.656250,0.687500
337.343750,0.687500
353.656250,0.640625
354.250000,0.593750
354.828125,0.578125
355.484375,0.656250
356.296875,0.812500
357.093750,0.796875
357.890625,0.796875
358.640625,0.750000
359.343750,0.703125
366.078125,0.703125
366.796875,0.718750
367.484375,0.687500
368.140625,0.656250
368.781250,0.640625
369.453125,0.671875
370.156250,0.703125
370.843750,0.687500
371.484375,0.640625
372.171875,0.687500
372.890625,0.718750
373.593750,0.703125
374.296875,0.703125
374.968750,0.671875
375.593750,0.625000
376.234375,0.640625
376.921875,0.687500
377.625000,0.703125
378.359375,0.734375
379.093750,0.734375
379.812500,0.718750
380.500000,0.687500
381.140625,0.640625
381.734375,0.593750
382.343750,0.609375
383.015625,0.671875
383.781250,0.765625
384.640625,0.859375
385.421875,0.781250
386.140625,0.718750
386.781250,0.640625
387.359375,0.578125
404.609375,0.750000
405.343750,0.734375
405.984375,0.640625
406.562500,0.578125
407.125000,0.562500
417.187500,0.609375
417.796875,0.609375
418.453125,0.656250
419.171875,0.718750
419.937500,0.765625
420.734375,0.796875
421.531250,0.796875
422.312500,0.781250
423.078125,0.765625
423.843750,0.765625
424.546875,0.703125
425.187500,0.640625
425.796875,0.609375
426.437500,0.640625
427.125000,0.687500
427.859375,0.734375
428.640625,0.781250
429.437500,0.796875
430.203125,0.765625
430.953125,0.750000
431.703125,0.750000
432.453125,0.750000
433.187500,0.734375
433.921875,0.734375
434.656250,0.734375
435.390625,0.734375
436.109375,0.718750
436.796875,0.687500
437.437500,0.640625
446.734375,0.750000
447.468750,0.734375
448.171875,0.703125
448.875000,0.703125
449.546875,0.671875
450.140625,0.593750
450.718750,0.578125
451.281250,0.562500
451.843750,0.562500
457.953125,0.609375
458.515625,0.562500
459.078125,0.562500
459.625000,0.546875
468.671875,0.578125
487.078125,0.687500
487.750000,0.671875
488.390625,0.640625
489.000000,0.609375
489.578125,0.578125
490.171875,0.593750
496.250000,0.718750
496.937500,0.687500
497.609375,0.671875
498.281250,0.671875
498.937500,0.656250
499.609375,0.671875
500.250000,0.640625
500.843750,0.593750
501.437500,0.593750
512.218750,0.625000
512.859375,0.640625
513.484375,0.625000
514.125000,0.640625
514.781250,0.656250
515.390625,0.609375
515.984375,0.593750
522.812500,0.640625
523.453125,0.640625
524.078125,0.625000
524.703125,0.625000
525.328125,0.625000
525.984375,0.656250
526.640625,0.656250
527.281250,0.640625
527.890625,0.609375
670.328125,0.671875
671.109375,0.781250
676.656250,0.609375
677.312500,0.656250
678.093750,0.781250
678.890625,0.796875
679.703125,0.812500
680.515625,0.812500
681.343750,0.828125
682.125000,0.781250
693.703125,0.703125
694.421875,0.718750
695.156250,0.734375
695.859375,0.703125
706.656250,0.562500
707.218750,0.562500
707.812500,0.593750
741.093750,0.671875
741.750000,0.656250
742.406250,0.656250
743.125000,0.718750
743.843750,0.718750
744.546875,0.703125
745.234375,0.687500
745.906250,0.671875
750.796875,0.687500
751.531250,0.734375
752.265625,0.734375
752.937500,0.671875
753.593750,0.656250
762.125000,0.671875
762.828125,0.703125
763.515625,0.687500
764.187500,0.671875
785.156250,0.734375
785.875000,0.718750
786.578125,0.703125
787.250000,0.671875
787.937500,0.687500
788.656250,0.718750
789.406250,0.750000
790.078125,0.671875
790.765625,0.687500
799.531250,0.625000
800.125000,0.593750
800.734375,0.609375
801.390625,0.656250
802.093750,0.703125
802.796875,0.703125
803.453125,0.656250
804.062500,0.609375
826.515625,0.609375
827.125000,0.609375
827.734375,0.609375
828.328125,0.593750
828.906250,0.578125
829.453125,0.546875
830.015625,0.562500
830.562500,0.546875
831.171875,0.609375
836.828125,0.765625
837.500000,0.671875
