62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-7
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-9
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-1,-9
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-9
62,-1,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
63,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-7
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-7
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-9
62,-1,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-1,-9
62,-2,-8
62,-2,-7
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
63,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
63,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-9
62,-2,-8
62,-2,-8
63,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-1,-9
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
63,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-9
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-1,-9
62,-2,-8
62,-2,-8
63,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-9
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-1,-9
62,-2,-8
62,-2,-8
63,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-9
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-9
62,-2,-8
62,-2,-8
63,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-1,-8
62,-2,-8
62,-2,-8
63,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
63,-2,-9
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-1,-9
62,-2,-8
62,-2,-8
63,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-9
62,-2,-8
62,-2,-8
63,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-9
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-9
62,-2,-9
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-9
62,-2,-9
62,-2,-8
62,-2,-8
63,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-9
62,-2,-8
62,-2,-8
63,-2,-8
63,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-9
62,-2,-8
62,-1,-8
62,-1,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-9
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-9
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-9
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-9
62,-1,-9
62,-2,-8
63,-2,-8
63,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-9
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-9
62,-2,-8
62,-2,-8
62,-1,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-9
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-9
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-9
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-1,-9
62,-2,-8
62,-2,-8
63,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-9
62,-2,-9
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-9
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-9
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-9
62,-1,-9
62,-2,-8
62,-2,-8
63,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-9
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-9
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-9
62,-2,-9
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-9
62,-1,-9
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-9
62,-1,-9
62,-2,-8
62,-2,-8
63,-2,-8
63,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-9
62,-2,-9
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-9
62,-2,-8
62,-2,-8
63,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-9
62,-2,-9
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-1,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-1,-9
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-1,-9
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-9
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-9
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-9
62,-2,-9
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-9
62,-2,-9
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-9
62,-2,-8
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-9
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-9
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-9
62,-1,-9
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-9
62,-2,-9
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-9
62,-1,-8
62,-2,-9
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-9
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-9
62,-2,-8
62,-2,-9
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-9
62,-2,-9
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-9
62,-2,-9
62,-2,-8
62,-2,-8
62,-2,-9
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-9
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-9
62,-2,-8
62,-2,-8
62,-2,-9
62,-2,-8
62,-2,-8
62,-2,-8
62,-1,-8
62,-2,-9
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-9
62,-2,-9
62,-2,-8
62,-2,-8
63,-2,-8
62,-2,-9
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
62,-2,-8
